읍면동명,요일,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
가리봉동,토요일,0.48352076643040526,0.5221757126482903,0.5660216207294934,0.4561095826721458,0.4815945446434262,0.46726279750514593,0.6375211946270666,0.6399331662489557,0.44779043434662125,0.45262034446415744,0.36505901692239934,0.46508088929947206,0.3588363690537479,0.3836179659064626,0.4160644704809298,0.4378974237620236,0.230150892076547,0.44574017833859303,0.700172989991605,0.4087068566126262,0.320887592575014,0.39737329940840155,0.5632435087507633,0.5289309073917411
가리봉동,화요일,0.4594632518309718,,1.2371134020618557,0.7843137254901962,0.09917355371900827,0.6129729468925856,0.20202020202020202,,0.4402648971597177,0.4218468643383621,0.48882473012219846,0.3854438256294991,0.3853402971752789,0.37059492567059965,0.4389404188932056,0.3077328505902473,0.3316679677335415,0.5525555893885519,0.515736606046692,0.4263140019025828,0.4508374170336828,0.46004951499892077,0.3271670089908876,0.4467201357728121
가산동,금요일,0.5833923742021795,0.5029258633267341,0.5090044042551383,0.5027553565443599,0.45397739515386576,0.715522273002588,0.5706840294277865,0.48827081903805275,0.36274810320347944,0.4994399523790594,0.39699005143071037,0.3315942294049638,0.4926783699646277,0.5186480890862714,0.4369366564732427,0.34299662463623576,0.45825720382238694,0.5406583634886053,0.2929620108320814,0.3532988041419022,0.4456418585450385,0.5419583699220188,0.5307210085542207,0.47790573655990076
가산동,목요일,0.5286557519722673,0.47436672433977284,0.6948366529864326,0.5127890588048569,0.28380008890582337,0.5327643841770614,0.5129724046096307,0.49006017032471666,0.3449970012337469,0.4943626851656738,0.5421016281249317,0.43968498640396714,0.4955380082496203,0.39178050890688804,0.42060017748914585,0.36197299700430746,0.4291847389029743,0.3334874442638479,0.35664884608333464,0.3912628570299969,0.41811636557144893,0.43359992538743913,0.4482063290140348,0.4913921436055446
가산동,수요일,0.4786468653796142,0.467576986408856,0.3942613121274769,0.6590385277834006,0.7040203844807766,0.248312101910828,0.4386428077854843,0.7264346711402901,0.42214199879476955,0.32113255853628125,0.4714808895854603,0.35652442469467477,0.5048309103764715,0.4781173312439,0.5552373597646557,0.41723609144022866,0.4039420677110945,0.35789332231436294,0.4161825158308544,0.377463548495632,0.4021896679061879,0.40356244424798043,0.569548638192826,0.4910333288428171
가산동,월요일,0.4065389908400594,0.6085626911314984,0.4781528947540924,0.5490774951713455,0.4253137234871902,0.4642682526553494,0.4560880865817201,0.6005994970205547,0.4332852021441313,0.40346478671152586,0.5391605891626192,0.5022752541791513,0.45066193884111794,0.4970489508270451,0.4810003800041486,0.4634231015986541,0.38474827599185457,0.3505222647779791,0.40312003379836986,0.39238828104428186,0.4732103847266069,0.6049934878700651,0.544569065473107,0.48509447420346374
가산동,일요일,0.401480774527028,0.481319591808621,0.4712042049437832,0.41889663642991515,0.37826099374395533,0.35477965414067647,0.5647095026013984,0.5728688636216006,0.4129688464327903,0.3696128955505091,0.4029511902753345,0.4995344898872924,0.4117786614020681,0.3476714618313751,0.4173175877819175,0.36357551605490257,0.5802946692518396,0.39547788914308296,0.49841784576179554,0.3707943291250574,0.44772825332951144,0.512843578271587,0.4406434198105526,0.4574171739673754
가산동,토요일,0.42327488507273875,0.35582225019658925,0.7759651991022665,0.4655524702926265,0.5449530854811335,0.4808030695596308,0.42754462875396876,0.7827839912683421,0.4390883212739952,0.4980178187476634,0.5497003195132941,0.6189054639894569,0.4390302628930953,0.6095052590225074,0.5037461270633777,0.4119231412434508,0.4323129123732351,0.49114265235758964,0.530001218029221,0.38010018346525803,0.3267928828888189,0.5325272357943942,0.40812966551033264,0.4843501123718064
가산동,화요일,0.49582528782473123,0.5482413920225716,0.4308188356846782,0.42428604555657423,0.42072419079274453,0.5791192563819161,0.4340380305132028,0.48341061080018377,0.5559973513818423,0.5228560303114957,0.35539928180007885,0.5158540585933153,0.35733959648544805,0.35969074357696523,0.45500714313102025,0.46052525413411755,0.4698108765370066,0.34499724933785353,0.39568377892691003,0.3862764888296177,0.48057254858111986,0.5472894562167616,0.4669700129310853,0.5450921604689266
가양동,금요일,0.3591528930753153,0.36620596974587893,0.42256912196847846,0.48677046055116596,0.2444817927170868,0.3378930817610063,0.31561987416596965,0.37022101667671287,0.3630932275807422,0.34480878319171027,0.3878272971634813,0.3714432437113165,0.3569786420112057,0.43002712668886756,0.38669753002257706,0.3693845183230387,0.41819892455871416,0.280601853996904,0.4131806970832512,0.34582261427394906,0.3003551042740037,0.2958681259686559,0.44375514239864805,0.35484545531438644
가양동,목요일,0.3826623066966415,0.42438010217117206,0.3754923087843971,0.3411513859275054,0.3532738095238095,0.2813333333333333,0.32142857142857145,0.3209383545747182,0.4496148308380848,0.3824552870334389,0.3422051402316612,0.3194931071210411,0.30854797227177916,0.3608956426142772,0.3877114857774487,0.3283110068902827,0.3383063866220346,0.3428482356382829,0.3687403788359796,0.3691457382621261,0.3668809386102619,0.37945642114533124,0.4069342243439125,0.3795374172940908
가양동,수요일,0.4221318879855465,0.3761765800739691,0.33,0.32394384604693904,0.2865898790700273,0.33472354310071983,0.28430219683306374,0.4283342686802013,0.3393294490710931,0.3392797661425576,0.35182594106646015,0.3116637252901862,0.40153219739068347,0.3152135125855989,0.39568795149666175,0.3650336008529286,0.2831802149611942,0.3981608333716605,0.3655974901664194,0.3825520637208786,0.41271637437032727,0.46152573111915673,0.37979418797807135,0.31633007686211656
가양동,월요일,0.3266666666666667,0.3852139200072018,0.37660829689272807,0.35939969789524684,0.38868749385990764,0.3093276184292345,0.27841238005348434,0.275323238627426,0.3214265530220808,0.4380597943092978,0.35199109145513496,0.30161738953353956,0.353233463903115,0.3292998630476849,0.4042313353242492,0.4339578141429226,0.3435376858900661,0.3030432778886816,0.3567627220353811,0.38710800691018865,0.3829147000425681,0.30639284517867993,0.36773357128421835,0.345940279059085
가양동,일요일,0.36126897625535226,0.28710843373493977,0.2867283950617284,0.32456774376417236,0.4804446862038485,0.34285714285714286,0.29965891673276235,0.22815096251266462,0.318999037999038,0.2897628300621249,0.28009786878927445,0.35064983862585475,0.2863273932761511,0.280598774441979,0.34620414893726514,0.3724653823993676,0.4229193715687003,0.40305644098679316,0.3242614830027448,0.3565089972697447,0.3182709562380257,0.34894593245252015,0.34974715549936786,0.2745764039881687
가양동,토요일,0.36897664568708616,0.46590353049432326,0.39552515497646923,0.37226302136428896,0.29375,0.3856896075141101,0.3155731922398589,0.390785204830831,0.28677248677248673,0.37188901539362945,0.377257099695292,0.3918400300568649,0.3817239745451054,0.35469151839103635,0.3162890493660536,0.22601528898599532,0.39629034233119503,0.3102465597092308,0.36642288160015524,0.35532267879874263,0.3208070965006247,0.4906554924295118,0.32615145606553697,0.2963004726945651
가양동,화요일,0.35979598242310107,0.38535353535353534,0.6466666666666667,0.29652093596059115,0.2822751816131152,0.2997238635924767,0.35317456540755054,0.35756907722936415,0.2697135254105144,0.35124333556780896,0.36221704155785966,0.40856250331358246,0.3759344402870923,0.32948718105150554,0.32242900388022355,0.33336860968131077,0.32882317214133056,0.31933460861421253,0.3789633974726877,0.32282865182420156,0.3288166335686854,0.3547683397292326,0.39132945827522425,0.41849727802776066
가회동,금요일,1.0,0.44933920704845814,,,,,,,,,,,0.2850356294536817,,,,0.5,,,,,0.5853658536585367,,
가회동,목요일,,,,,,,,0.375,,,,,,,,,,,,,,,0.46153846153846156,0.5901639344262295
가회동,수요일,,,,,,,0.3333333333333333,,,0.32857142857142857,,,0.47120418848167545,,0.3061224489795918,,,,,,,,,
가회동,월요일,,,,,,,,,0.5,0.2857142857142857,,,,,,,,,,,,0.33210332103321033,,
가회동,일요일,0.34383954154727797,0.3858520900321543,,,,,,0.3111111111111111,,,,,,0.25384615384615383,0.34850178890876565,0.16666666666666666,,,,,0.45617121237739733,1.0,,
가회동,토요일,,,,,0.39196376630931606,,,,0.2710843373493976,,0.40764331210191085,0.36290322580645157,,,0.2515151515151515,0.46264367816091956,,0.5157894736842106,1.5,,0.24814814814814815,0.6666666666666666,,0.75
가회동,화요일,,,,,,,,,0.48000000000000004,,,0.4675324675324675,,,0.27926657263751764,,,,0.36809815950920244,,,,,0.2714285714285714
갈월동,금요일,0.888888888888889,,0.7068376068376067,,0.75,0.8232484076433121,0.5,0.29268292682926833,0.2933452671009232,0.2967741935483871,0.3952380952380952,0.171021377672209,1.0,0.3023682587341246,0.31737479313306516,0.3499104197010478,,0.37331424672984176,0.25,,0.5822368421052632,0.29660702191343863,0.53125,0.4680690656539634
갈월동,목요일,0.5,0.5268661617716478,0.37320865254619195,0.6581739357069754,,0.6792452830188679,0.4597701149425288,0.5845198123750294,0.21660315171490369,0.6040313852813852,0.3278890406760514,0.4914022927219408,0.2800246103363413,0.46050420168067224,0.37497366127322396,0.34285714285714286,,,0.16666666666666666,0.4423076923076923,0.5538992408557626,0.4222523132475739,0.46335529962924865,0.6857142857142857
갈월동,수요일,0.42857142857142855,0.6966610073571023,0.3324175824175824,,,,,0.25919014741556257,0.75,0.6187137330754352,0.2076341800600002,0.6178731582319026,0.5438066465256798,0.36106927710843373,0.2959977765425236,0.2931297709923664,0.35193622237915734,0.3120138288677614,0.33461009506828754,0.31088082901554404,0.25,0.5715342711695384,0.3821152783378889,1.0
갈월동,월요일,,,,1.9183673469387754,0.39867109634551495,,0.6144278606965174,0.3238351359251681,0.3225958291117866,0.5,0.5159166414980368,0.3900175608574543,0.3519003931847968,,0.37190082644628103,0.5329457364341085,0.31422818791946305,,,0.1989795918367347,0.2516617527686716,1.5,0.9179008679324814,0.6666666666666666
갈월동,일요일,0.7059362242083195,0.523982723346215,0.2,0.6783395176252318,0.3870967741935484,0.3587475168534359,0.41666666666666663,0.36278195488721804,0.6153846153846154,0.19292604501607716,,,0.28708133971291866,0.30456852791878175,0.3234567901234568,0.2849162011173184,0.171021377672209,0.37237237237237236,0.35102469784550705,0.5939738958434837,0.39299242424242425,0.3852608775089395,1.0,0.43123548329462214
갈월동,토요일,0.7186517913262099,0.5,0.42857142857142855,,,0.5,0.5833333333333333,,,0.5378959276018099,0.18395748987854252,,0.5955931036577341,0.3320343673865187,0.16666666666666666,0.25033647375504714,0.609831029185868,0.6,0.40913877670939075,0.7203389830508475,0.555138223862958,0.39243599415342545,0.621317157712305,0.455396254758956
갈월동,화요일,0.4654761904761905,0.32,0.3300110741971207,0.4054054054054054,,,0.2608695652173913,,,0.34218009478672984,0.3968239529058347,0.17546028740585834,0.265921737377686,,0.4714616890793557,0.2705669091902361,0.5236907730673317,,0.5294117647058824,0.4501839694105765,0.6217807211184695,0.4834269341539432,0.7064142352423192,0.47793879353133023
갈현동,금요일,0.34081761582909914,0.3780838695354824,0.43864056049516703,0.3682235012926199,0.5066666666666666,0.33488901169752233,0.36190695935345224,0.3877139269019801,0.28945134505224807,0.33571500958056805,0.4783544013392964,0.3947763587490365,0.43692038790122234,0.4396248622533547,0.3293688867756544,0.3096151360171082,0.37181729195885926,0.3791801130239886,0.2890529927052572,0.3810056217255555,0.3784944689260429,0.4312206314383553,0.32183001639186093,0.42710821238142066
갈현동,목요일,0.29683063104115737,0.40058543079161635,0.42609599720189023,0.31677784142455895,0.4862344345191687,0.40106784137907064,0.4202942391201737,0.35906034397631437,0.3942379574609363,0.2747142855098108,0.3491636816614053,0.3819124496699884,0.364167758943894,0.358488250651528,0.3303460567409889,0.2939102971795486,0.44214285723626273,0.23255940711822085,0.318613381329864,0.34594094767842176,0.37007623838200704,0.3067469297418532,0.47706665731925124,0.4531052587202809
갈현동,수요일,0.37416445058888803,0.38290828862257437,0.4569773897196088,0.3598290883996952,0.2798261125847333,0.35428571428571426,0.44743905040765136,0.32657142857142857,0.3636914785936636,0.34707906973705255,0.27601073515826424,0.300169480076438,0.3277859742674307,0.4110644257703081,0.3919459388611553,0.384879585488834,0.35509953486793283,0.4519881992049971,0.2996661965685421,0.3177029951137215,0.544234703530138,0.3442844631808865,0.4058967238366065,0.3222772814754127
갈현동,월요일,0.3570286593319764,0.4269157230942335,0.44491515407341453,0.36249313186813187,0.46764372114152636,0.3448555529437882,0.32341403856014156,0.396573068909861,0.3463235713364952,0.30686761568872284,0.507697650424403,0.27367446053474387,0.3891714290385007,0.3505044880476921,0.3485242789747644,0.41567219254302656,0.4537870424856509,0.40988064841501026,0.2903305839796017,0.44623828768308416,0.4869542707479359,0.39856302624106227,0.2879786108329032,0.26778471670999543
갈현동,일요일,0.519338994049179,0.22517006802721087,0.4372937629414322,0.5919172638937147,0.38827113472156616,0.36275375184377695,0.36781392795617385,0.3722960339434037,0.3822456187852103,0.3697088208580435,0.34423564968737685,0.33348482950399777,0.3177001813001585,0.3595724399881513,0.3925706509597704,0.3095592174116617,0.3200643152735664,0.2865274994784971,0.43447449429025037,0.3054581177796791,0.4634394914882605,0.40523071947453115,0.38581950589947533,0.41549465602582264
갈현동,토요일,0.4727444664176373,0.43777875630087587,0.3790888912257108,0.4155807450381137,0.5033179266480761,0.46232781684483953,0.40383458006815615,0.34620515259550927,0.3111609008215572,0.3512694298506729,0.24739678328061285,0.36736128586334627,0.4189365628977381,0.37753010909481605,0.399353436299104,0.3794314265321573,0.3750539565217757,0.341966607903478,0.29221439749608763,0.415720238920624,0.3700066043691313,0.3250528460326555,0.3030426336250664,0.4355505176243205
갈현동,화요일,0.337694059874571,0.3719654158809082,0.3306128658359896,0.3183075523202912,0.4042382239623965,0.3267314990512334,0.4568781519630034,0.3035308019597645,0.4198172822532431,0.3701077489207661,0.40115121644180324,0.3121638145370898,0.2792913231800138,0.3700698417116382,0.3857313647515109,0.4362088013968369,0.3630992279795728,0.32922798259493274,0.33539912679682576,0.3060318779579935,0.3983272356103097,0.3595288734865432,0.4413056938755566,0.33622812417071013
강일동,금요일,0.3503619371077623,0.41552482892885273,0.4765842872036606,0.45182552626676015,0.6172642488439202,0.8104440269310785,0.6308515466326365,0.4407979617281943,0.4110001316107456,0.5112010614707555,0.5300048229116755,0.6685555785804039,0.3905107300690897,0.6536985148004351,0.5396919651027675,0.4749288521166691,0.5864201762232084,0.6543798200253862,0.8740112491693548,0.5885631178709413,0.5064116209108978,0.5466476777467157,0.46658041211034296,0.5910727839981645
강일동,목요일,0.6328639306130006,0.5084745762711864,0.7199675180028027,,0.4754076631767413,0.4235294117647059,1.0573998965166158,0.6645489620264581,0.42766611780952885,0.6616815584748154,0.38199335266126533,0.5667703652249201,0.6236826400069602,0.3531920248048085,0.35957281517654927,0.5394528437724982,0.3324934560228678,0.32139213051991955,0.3772990264136094,0.5713007171306345,0.27931088637681595,0.39617372219282015,0.6500700850578078,0.571408096337879
강일동,수요일,0.43889262646772675,0.7316602316602316,0.44774249513788394,0.48890564411891424,0.5482626164510574,0.8657679108333891,0.3966924567075939,0.49630683817761295,0.6751376359376734,0.5920243728157464,0.46161557485336685,0.37869288833643333,0.4153676978054968,0.5774984500861595,0.47389566269420724,0.31394247230562217,0.6379919356127814,0.4614292643953661,0.5425602146226471,0.48561603728195823,0.9445533085429161,0.6405190580494128,0.4652964130033957,0.36522425170109235
강일동,월요일,0.4209678600190351,0.7186685707891273,0.21841534008683067,0.4967696141004342,0.33055180114003646,0.2756347515852776,0.5811308413879913,0.6036454362653918,0.4703291802940438,0.8102646387246185,0.5419528159920947,0.621520105458561,0.42510861827631846,0.4518710683493336,0.45334967852197017,0.41364737339213764,0.4419047114774419,0.585474108434483,0.4603277252727871,0.617943040307335,0.5141847958637211,0.35320618257548503,0.46093010383202193,0.8079983693149374
강일동,일요일,0.8190207639066907,0.4018492176386913,0.6001202740983399,0.5209197057338861,0.8183009390696658,0.2767074742268041,0.6221283533422262,0.5880313450246885,0.5911929016819887,0.4710607069977012,0.41040862442409703,0.3975838860403478,0.3838799267555206,0.8608571500081137,0.5561924743799216,0.6423304143993169,0.5959956134264647,0.9226598961112235,0.6522404733915931,0.390471229504976,0.48134429241752663,1.100538230822959,0.6623833103994059,0.5974763441838433
강일동,토요일,0.7127248993696361,0.589158815915489,0.3206908260419049,0.3543318314036389,0.3773584905660377,0.4107286309067318,0.3401868258859784,0.8507814543370229,0.6622501535292515,0.66799321213782,0.559325009691841,0.4234325554322468,0.5156971612773587,0.5625992270099679,0.49082025054809236,0.4909731114501892,0.6133491253856068,0.5279576130922988,0.6971128004679434,0.3920274171440406,0.5548900377284292,0.4692679596044473,0.5401035039501146,0.5421480487047503
강일동,화요일,0.46716673728864166,0.7301089714882819,0.5870681069485942,0.46084573889629277,0.5941734270841968,0.44236066458561346,0.5617374444580328,0.4674000947292873,0.5277486863980746,0.5058439989243009,0.3888334077148454,,0.4530020458172273,0.6715424423276668,0.42032704973881446,0.5633122268023137,0.4765817308508574,0.529735076485729,0.40565595533931265,0.5930501745907373,0.6209196948369056,0.4046971343431713,0.46476426934962545,0.5958330281343898
개봉동,금요일,0.5889510773505355,0.5706146788990826,0.4640835964344131,0.40976022460054545,0.45376952267889326,0.426421045300033,0.47511277745070624,0.5433004498849354,0.4491693610541918,0.39916501364817425,0.46147079877935393,0.5252341397402669,0.4590992303485889,0.49649021888115263,0.5249003226180424,0.4596877941863898,0.39024782642137223,0.4922703179746148,0.46458177810318724,0.3942624715263536,0.4148858940905573,0.41957769161511255,0.4888015816175183,0.4744043541604446
개봉동,목요일,0.43002600605241603,0.44354981490423306,0.4098827478964466,0.37294693328339473,0.6292159406094631,0.4463983256724937,0.29191506494327346,0.38263684668794895,0.3672191527429468,0.3976442296184285,0.40650491820299983,0.4944971744250424,0.5004298748395918,0.42263589246712563,0.4692725340043048,0.4056003979035245,0.5283432864531515,0.4095371271132674,0.3780092450125638,0.4168111766410041,0.46637109300935914,0.4379414213965014,0.4675200662036507,0.5151509108487188
개봉동,수요일,0.473277297211633,0.45265517241379316,0.506046647129224,0.5537231559290382,0.40285714285714286,0.4843114360725422,0.37131248780530396,0.41002403682696964,0.4499367201840974,0.5251792668617893,0.43727599034459097,0.4243958078370757,0.4884058341610691,0.4555335041784025,0.4409288766815549,0.41125739838348435,0.42013538169701914,0.39291798698193037,0.47230356635438425,0.4114874172251173,0.4662389461721921,0.47954359180896156,0.5246532442704777,0.4274018682196784
개봉동,월요일,0.448521730232249,0.3941930226941388,0.5315224956500124,0.5221034200482223,0.36032096399061536,0.3974480843063262,0.40202268890790355,0.4246211687979647,0.44079705255518226,0.4004402658182708,0.4326492791324236,0.39669634218070404,0.42459574072492484,0.3919103392149312,0.4007588149037069,0.4087713535094278,0.41235799268020495,0.45468468133479994,0.36654442243681423,0.40310444876109414,0.552348108974057,0.4506192870245216,0.42717195133910857,0.43094443862806464
개봉동,일요일,0.4902235477543272,0.4065796319039197,0.5492542031725968,0.4765338000646032,0.33101444796984286,0.43376616057400064,0.48214738581384997,0.39329491938471495,0.5234607446313099,0.41417999940842004,0.44272686588156523,0.44971184605235487,0.44924504833866363,0.45723387949679495,0.4226357013914976,0.4421367374479958,0.46848183956041,0.40474628378871996,0.4393379887345649,0.40369031074954004,0.43657303154413524,0.4486731016237234,0.5301968874596001,0.5032252266539501
개봉동,토요일,0.4472208143756276,0.46797064777309,0.546352341050451,0.39170305338783595,0.4533004829545176,0.4455227263251984,0.37971738726982623,0.3379283554733372,0.4365201841052577,0.5403015422032867,0.4780874246946312,0.4239558138315701,0.39933855778677885,0.3845702158797344,0.3974068661270094,0.3876698710681144,0.4783983177537835,0.37623742051733133,0.4943011318653119,0.42507109946384725,0.5283975938694053,0.382448711784242,0.4286435807185932,0.43862554217272104
개봉동,화요일,0.49645200565974545,0.5160790074880903,0.4932722448794191,0.5501759562804631,0.4305745065784241,0.3331635424557321,0.4772867505996192,0.5207064382093589,0.39067087342105744,0.37225090844951914,0.38071537725515514,0.4147668704343162,0.41861207669879175,0.4121495682634398,0.4420803706322101,0.44166369445041986,0.4446716883259953,0.4591488177009241,0.4133382546975944,0.421303223781352,0.5067870625571861,0.4485959323929597,0.5463797025995634,0.3699248285784938
개포동,금요일,0.6051717771181012,0.5422628195154463,0.42924018684573395,,0.3363453098744823,0.5246518396733667,0.4071397184477681,0.33512885871908027,0.4285485612648901,0.4216072743707051,0.3851642099427267,0.3165174559402511,0.41788885563112527,0.388376691564767,0.37565040263498023,0.37122690046057705,0.4071079716798517,0.41410333715290987,0.3239641136519001,0.3931458325298293,0.43505516493884633,0.3696491084188277,0.4594474230382138,0.5586723943496003
개포동,목요일,0.49678822706792375,0.416215929918145,0.6122513543253767,0.5665013604239026,0.49882978515815657,0.5539845018495063,0.4772342886998059,0.35806340749199805,0.49210796920021954,0.429887900416376,0.38777994114397635,0.4934197810281945,0.4703696263618117,0.43387791260066566,0.4897781175534785,0.39951953877320273,0.38838869028708134,0.3134582122816654,0.28942139172051606,0.39337585245667195,0.3854272397516084,0.5028194188538765,0.38612160090725206,0.3838080903930102
개포동,수요일,0.615535408655545,0.527412335991119,0.5438492063492063,0.7030316134838488,0.6849100152696012,0.29465005222074503,0.5910911727558664,0.30513916125290164,0.419608217883813,0.4230073900880899,0.47105126148654436,0.4233485189583881,0.4684670698591601,0.4441786598681252,0.5372985060352856,0.3430035474322534,0.39134571974841126,0.274462950807398,0.3510343289747854,0.5933724564338068,0.4758379235186439,0.4117880295532073,0.4658541195840803,0.6206286450097603
개포동,월요일,0.6284278004193268,0.540826291945063,0.5540178516294113,0.5793103448275863,0.6284246085776758,0.4817852644643171,0.7761909201853218,0.46488258212905226,0.3758296644754484,0.38404669732902214,0.36231680766559404,0.39667423309663236,0.40347662592247024,0.35669239639975975,0.4454153042568816,0.443576830831964,0.2878692086785832,0.3473439192868845,0.35939830203511686,0.6966783409418122,0.44486343277865886,0.5626893278150149,0.5001845748810385,0.41170252747077457
개포동,일요일,0.44254971299696616,0.4844228054673843,0.5496243247456786,0.5284734678870169,0.4887816032833985,0.6673226248968714,0.38538836072142246,0.39063127309655726,0.5844157291091068,0.3905638665069734,0.37330665487697945,0.531912057804915,0.4080663975763604,0.48503242578900474,0.5082599740800298,0.416175337996427,0.3690780697465781,0.5190356734192835,0.3736250734037329,0.36378206893961135,0.37046197896279387,0.5510206132925696,0.37161505740585127,0.6619570794925855
